loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36,Subject,Trial
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,130
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,12,131
4,4,4,4,4,4,4,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,0,4,4,12,132
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,133
0,6,0,0,0,6,0,0,1,0,6,6,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,0,6,12,134
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,4,0,0,12,135
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,136
0,5,5,5,5,0,0,0,0,0,0,0,5,0,5,0,5,5,5,0,5,5,0,0,0,5,5,0,5,5,5,5,5,2,0,5,12,137
0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,138
1,0,6,6,6,0,0,6,0,0,0,6,0,6,0,6,6,6,6,6,0,6,6,0,6,0,0,0,6,6,6,0,0,6,0,6,12,139
6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,140
0,0,1,0,6,0,0,6,0,0,0,6,0,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,6,0,6,12,141
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,142
3,0,3,3,3,3,3,0,3,2,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,12,143
0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,5,0,0,0,5,2,0,5,12,144
0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,0,6,0,2,0,0,6,0,0,6,0,0,0,6,0,0,0,0,6,0,12,145
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,146
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,12,147
4,4,4,0,4,4,0,4,0,4,4,4,4,2,0,0,4,0,0,0,4,0,0,4,0,4,4,0,0,0,0,4,4,4,0,4,12,148
6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0,6,6,6,6,1,6,6,6,0,0,6,6,6,6,6,6,12,149
4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,0,4,4,4,4,4,4,0,4,4,12,150
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,2,0,0,0,0,12,151
0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,12,152
5,5,0,0,0,5,5,0,0,5,5,5,5,5,0,0,0,5,5,5,0,0,5,0,5,0,0,0,0,5,5,5,5,1,0,5,12,153
4,0,0,4,0,4,0,4,0,0,4,0,4,4,0,4,0,0,0,0,2,4,4,4,0,4,4,4,4,0,0,0,4,4,4,4,12,154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,155
6,6,6,6,0,0,6,0,6,6,0,0,0,0,6,6,6,0,6,6,6,6,0,6,0,0,0,0,6,6,0,1,0,6,0,6,12,156
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,157
4,0,4,0,0,0,0,4,1,4,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,12,158
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,159
5,5,0,5,0,5,0,0,5,5,0,1,5,5,5,0,5,5,0,5,5,0,0,0,5,5,0,0,5,0,0,5,0,5,5,0,12,160
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,12,161
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,162
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,1,12,163
4,4,0,4,0,4,0,4,0,4,4,4,4,4,4,0,0,1,0,0,4,0,4,4,4,0,0,0,4,4,4,4,0,0,0,0,12,164
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,165
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,12,166
0,0,0,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,167
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,168
4,4,4,4,4,4,1,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,12,169
3,3,0,0,3,0,3,3,0,0,3,1,3,3,3,0,3,0,0,3,0,0,3,3,0,0,3,3,3,0,3,3,0,0,0,3,12,170
0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,12,171
4,0,0,0,0,4,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,4,4,0,0,4,4,0,0,0,0,12,172
0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,5,0,0,0,5,2,12,173
4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,4,1,0,0,0,4,4,12,174
0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,12,175
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,2,12,176
0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,6,6,0,0,0,2,12,177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,178
0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,3,3,12,179
0,0,0,0,5,0,0,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,180
0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,0,0,0,12,181
0,0,6,6,0,6,0,6,1,6,6,6,0,6,0,0,6,0,6,0,6,0,0,6,0,0,6,6,6,6,0,6,0,6,0,6,12,182
3,3,3,2,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,12,183
0,0,0,5,0,0,0,0,5,0,5,0,5,0,5,0,0,0,5,0,0,0,0,1,0,0,5,0,5,0,0,5,0,0,0,0,12,184
0,0,5,0,5,5,5,0,0,1,0,0,5,5,5,0,5,5,5,0,5,0,5,5,5,0,5,0,0,0,5,0,0,5,5,5,12,185
0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,12,186
0,0,2,0,5,5,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,5,0,0,0,0,5,0,0,5,0,0,0,0,12,187
0,0,0,0,0,0,0,4,4,4,0,0,0,1,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,4,4,0,0,12,188
0,3,3,0,3,3,3,3,3,3,3,3,2,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,12,189
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,190
1,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,12,191
0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,192
3,3,3,3,0,3,0,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,12,193
4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,1,4,4,0,12,194
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,196
0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,12,197
0,0,0,0,3,0,0,3,0,3,0,3,0,0,3,0,0,0,0,0,1,0,3,0,0,0,3,0,3,3,0,0,0,0,0,0,12,198
0,0,0,3,3,0,0,0,0,0,1,3,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,199
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,200
0,4,4,4,0,4,0,4,0,4,4,4,0,4,0,0,4,0,0,0,4,4,0,4,4,0,4,0,0,4,0,4,4,0,4,2,12,201
5,5,0,5,5,0,0,0,5,0,0,5,5,5,5,0,0,5,5,0,2,0,5,5,0,5,5,0,0,5,0,0,5,0,5,5,12,202
0,0,0,0,0,0,0,6,2,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,203
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,1,0,0,12,204
0,0,0,5,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,12,205
0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,12,206
5,5,5,5,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,2,5,5,5,5,5,5,5,5,5,5,0,5,5,5,12,207
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,208
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,209
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,210
6,6,6,0,6,6,6,0,6,6,0,0,6,6,0,2,0,6,0,0,6,6,0,6,0,6,0,0,6,6,6,0,0,0,0,6,12,211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,212
0,0,0,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,213
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,214
4,4,4,4,4,1,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,12,215
0,3,3,3,0,0,0,0,3,1,0,3,3,3,3,3,0,3,3,0,3,0,0,3,0,0,3,3,3,3,0,3,0,0,0,3,12,216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,217
0,0,0,4,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,12,218
0,0,0,4,0,0,0,4,0,4,4,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,4,0,0,0,0,0,12,219
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,5,0,12,220
6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,1,6,6,6,6,6,6,6,0,0,6,6,6,12,221
0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,12,222
0,3,0,3,3,0,3,0,0,0,0,3,3,2,0,3,3,3,3,3,0,0,3,0,3,0,3,3,0,0,3,0,3,0,3,3,12,223
3,0,0,0,0,0,3,0,1,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,3,12,224
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,225
0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,12,226
3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,12,227
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,228
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,229
3,0,3,2,0,3,0,3,0,0,0,3,3,0,3,3,3,0,3,0,0,3,0,0,3,3,0,3,0,0,3,3,3,0,3,3,12,230
3,3,3,3,3,2,3,0,3,3,3,3,3,0,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12,231
3,3,3,1,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,12,232
0,0,0,0,0,0,4,0,0,0,4,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,233
0,0,4,0,4,4,4,4,4,4,4,0,0,0,4,0,4,0,4,0,4,4,0,0,0,0,4,0,1,4,4,4,4,0,0,4,12,234
0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,12,235
5,0,0,0,0,0,0,0,5,1,5,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,5,5,0,0,0,12,236
0,4,0,4,0,4,0,4,1,4,4,4,0,0,4,4,0,0,4,4,4,0,0,4,4,0,4,4,0,0,4,0,0,4,4,0,12,237
6,6,6,6,6,0,6,6,0,6,2,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,238
0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,239
5,5,5,5,0,0,5,0,5,5,5,5,0,5,0,0,0,5,0,5,0,1,0,5,5,0,5,5,0,0,0,0,5,0,5,5,12,240
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,241
0,0,5,5,0,5,5,1,0,5,5,0,0,5,0,0,5,5,5,5,0,0,5,5,0,0,0,5,5,5,5,0,0,5,0,5,12,242
0,0,0,0,0,4,4,4,0,0,0,0,4,0,4,0,0,0,0,2,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,12,243
0,0,0,0,4,0,0,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,4,0,4,0,2,0,12,244
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,245
0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,12,246
4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,4,0,0,0,0,4,4,0,4,0,0,0,12,247
6,0,0,0,6,0,6,0,0,0,0,6,0,6,0,0,0,0,6,0,1,6,0,0,0,0,0,0,6,0,0,6,0,0,0,0,12,248
3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,2,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,12,249
3,0,0,0,0,0,0,0,3,0,0,0,1,3,0,3,3,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,12,250
0,3,0,2,0,0,3,0,3,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,251
0,6,0,6,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,6,6,0,0,0,0,0,6,0,0,6,2,0,0,0,0,6,12,252
5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,5,5,1,5,0,0,0,0,0,0,12,253
6,6,6,6,6,6,6,1,6,6,6,6,6,6,0,6,6,0,0,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,12,254
3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,1,12,255
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,256
0,3,3,3,3,0,0,0,0,3,3,3,3,3,0,2,0,0,0,3,3,3,3,3,3,0,0,0,0,3,0,0,3,3,0,3,12,257
0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,1,4,4,4,4,4,4,4,4,12,258
0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,259
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,5,0,12,260
0,3,0,3,0,0,3,0,3,3,0,0,3,3,3,0,0,2,0,0,3,0,3,3,3,3,0,3,0,3,3,0,0,3,3,3,12,261
0,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,12,262
3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,12,263
0,2,3,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,12,264
5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,1,5,12,265
0,0,0,2,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,12,266
2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,267
4,4,0,4,4,4,4,4,4,4,4,0,1,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,12,268
0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,1,3,12,269
0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,6,0,12,270
0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,271
5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,5,0,2,5,5,5,5,5,5,5,5,12,272
0,4,0,0,4,4,0,0,4,4,0,4,4,4,4,0,0,0,0,4,4,4,0,4,0,4,4,4,0,0,4,2,4,0,4,0,12,273
0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,12,274
6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,0,6,6,6,0,6,6,0,6,6,12,275
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,276
6,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12,277
0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,2,0,3,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,12,278
5,5,5,5,0,0,5,5,5,5,0,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,12,279
3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,0,3,3,12,280
0,0,0,3,3,3,0,0,3,3,3,0,3,0,3,3,0,1,0,3,3,3,3,0,0,0,0,3,3,3,0,3,0,0,3,3,12,281
1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,12,282
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,283
6,0,0,6,0,0,0,0,0,0,0,0,6,6,2,6,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,6,0,12,284
0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,5,0,0,2,5,5,0,0,0,0,0,5,0,0,12,285
3,3,3,0,3,0,0,0,3,3,3,1,0,3,3,0,3,0,0,0,3,0,3,3,3,3,0,3,0,3,0,3,3,0,0,0,12,286
0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,5,0,0,5,5,0,0,2,12,287
0,0,0,0,0,0,0,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,12,288
5,5,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,1,5,5,0,5,5,5,5,12,289
3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,1,3,0,3,3,3,3,3,0,3,3,12,290
1,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,291
0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,0,1,0,0,4,0,4,4,0,0,0,0,0,12,292
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,293
6,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,12,294
2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,295
0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,12,296
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,0,12,297
0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,298
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,0,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,12,299
0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,300
1,0,4,0,4,4,0,0,4,0,4,0,4,0,0,4,0,4,4,0,4,4,4,4,0,4,0,0,4,0,4,4,4,4,0,0,12,301
0,0,0,0,3,3,0,0,0,0,0,1,0,0,3,0,0,3,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,3,12,302
0,0,3,0,3,0,2,3,3,3,0,3,0,3,3,3,3,3,3,0,3,0,3,0,3,0,0,3,3,3,0,0,3,0,0,0,12,303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,304
3,3,3,0,3,0,0,3,3,3,3,0,0,0,3,0,0,3,3,0,3,0,3,0,0,0,3,3,0,0,3,3,0,3,3,2,12,305
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,12,306
2,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,12,307
4,4,4,0,0,0,0,0,4,0,4,4,0,0,4,4,4,0,4,0,4,0,4,4,1,0,4,0,0,0,4,4,4,4,0,4,12,308
0,6,0,6,0,0,0,0,6,6,2,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,12,309
0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,310
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,12,311
